     Protons     Neutrons     Experimental BE              Experimental Error            Theory BE                   Theory Error
          80         132  -1645.2220040000000       0.21199999999999999       -1641.6003205366737        4.1942042212303940E-007
          80         133  -1648.2990040000000       0.21299999999999999       -1646.1659572024109        4.4629607838206764E-007
          80         134  -1653.0440040000001       0.42799999999999999       -1650.9893661972806        4.7452921602935659E-007
          80         135  -1656.0410039999999       0.42999999999999999       -1655.2954363614656        5.0282752798178529E-007
          80         136  -1660.5060040000001       0.43200000000000000       -1659.8597504681682        5.3227801295014146E-007
          81          95  -1356.0490809999999        7.5151999999999997E-002  -1354.1267910954746        3.9266837018509501E-007
          81          96  -1368.0425600000001        2.1593999999999999E-002  -1365.6900172034486        3.8133242748065282E-007
          81          97  -1377.5250010000000       0.17799999999999999       -1376.5877712433612        3.7310420724388984E-007
          81          98  -1389.1131740000001        3.8843000000000003E-002  -1387.7153747224531        3.6149981456600411E-007
          81          99  -1398.3026210000000        5.9940000000000000E-002  -1398.1876260962770        3.5283072167707932E-007
          81         100  -1409.7861590000000        9.0500000000000008E-003  -1408.8922531454912        3.4081595133592562E-007
          81         101  -1418.3865209999999        1.1830000000000000E-002  -1418.9513225129729        3.3162473706786225E-007
          81         102  -1429.7171599999999        9.3329999999999993E-003  -1429.2451188297575        3.1912197077877449E-007
          81         103  -1438.0844649999999        9.9360000000000004E-003  -1438.9028411451918        3.0939630059203821E-007
          81         104  -1449.0303759999999        2.0719999999999999E-002  -1448.7974768066133        2.9639483878714925E-007
          81         105  -1457.2305110000000        2.2320000000000000E-002  -1458.0652253580129        2.8619794214437370E-007
          81         106  -1467.8597689999999        8.0409999999999995E-003  -1467.5719182198136        2.7276472294043373E-007
          81         107  -1475.8229650000001        2.9891999999999998E-002  -1476.4606272427404        2.6225272389965819E-007
          81         108  -1486.1740310000000        8.3160000000000005E-003  -1485.5901649588329        2.4855666405420261E-007
          81         109  -1494.0011609999999        7.9799999999999992E-003  -1494.1103509230250        2.3801300824345451E-007
          81         110  -1503.9835049999999        7.2579999999999997E-003  -1502.8731116798829        2.2437188409104243E-007
          81         111  -1511.6440729999999        3.1680000000000000E-002  -1511.0348933391542        2.1426786556758440E-007
          81         112  -1521.3203930000000        6.7549999999999997E-003  -1519.4408653922408        2.0122964114513738E-007
          81         113  -1528.8518810000000        1.3968000000000000E-002  -1527.2539826811158        1.9231716844992727E-007
          81         114  -1538.1409610000001        1.1115000000000000E-002  -1535.3127827737642        1.8077884946857443E-007
          81         115  -1545.5536450000000        1.2152000000000000E-002  -1542.7866146279109        1.7419060204072247E-007
          81         116  -1554.4700769999999        1.6351000000000001E-002  -1550.5075053669404        1.6549735644210698E-007
          81         117  -1561.7284010000001        7.5240000000000003E-003  -1557.6510865386206        1.6272215669021526E-007
          81         118  -1570.3305240000000        2.7859999999999999E-002  -1565.0429927953651        1.5852732269913081E-007
          81         119  -1577.3896010000001        5.7999999999999996E-003  -1571.8650297297552        1.6099246670792413E-007
          81         120  -1585.5944720000000        1.4271000000000001E-002  -1578.9365541300374        1.6260815243776218E-007
          81         121  -1592.4652390000001        1.6160000000000000E-003  -1585.4454399633805        1.7090373095245428E-007
          81         122  -1600.3177599999999        1.2179999999999999E-003  -1592.2048775252624        1.7853820041799016E-007
          81         123  -1606.9736929999999        1.2240000000000000E-003  -1598.4087062613089        1.9211973958312338E-007
          81         124  -1614.5197710000000        1.2300000000000000E-003  -1604.8640582351250        2.0495177442073018E-007
          81         125  -1621.0235270000001        1.2359999999999999E-003  -1610.7706381521923        2.2271453398532999E-007
          81         126  -1627.8759800000000        5.3819999999999996E-003  -1616.9296251134197        2.3961129417616204E-007
          81         127  -1631.6630650000000        1.8720000000000000E-003  -1622.5464914506163        2.6052458435298230E-007
          81         128  -1636.6289740000000        6.0610000000000004E-003  -1628.4165656924745        2.8052861756620759E-007
          81         129  -1640.3024809999999        1.1550000000000000E-002  -1633.7509926601533        3.0384866579792339E-007
          81         130  -1645.2049019999999        4.1988999999999999E-002  -1639.3393499295055        3.2627990201021368E-007
          81         131  -1648.8090010000001       0.21199999999999999       -1644.3983620857957        3.5151663597788607E-007
          81         132  -1653.4855910000001        2.7050999999999999E-002  -1649.7119527028158        3.7591782787061276E-007
          81         133  -1656.8790010000000       0.21400000000000000       -1654.5023357351565        4.0275363457855974E-007
          81         134  -1661.3990010000000       0.21500000000000000       -1659.5478751344044        4.2881817260432490E-007
          81         135  -1664.8090010000001       0.21600000000000000       -1664.0761860822608        4.5704377789752136E-007
          81         136  -1669.2640010000000       0.43400000000000000       -1668.8601648101894        4.8456202236064733E-007
          81         137  -1672.3810010000000       0.43600000000000000       -1673.1327417626553        5.1403532946171291E-007
          82          96  -1368.3993820000001        2.4029999999999999E-002  -1364.8120708843821        4.0092770961088835E-007
          82          97  -1377.9944140000000        7.5537999999999994E-002  -1375.9829748328495        3.9089661964423182E-007
          82          98  -1390.0576420000000        1.2420000000000000E-002  -1387.3803404708033        3.8081597080869516E-007
          82          99  -1399.3050089999999        7.5477000000000002E-002  -1398.1226874045094        3.7041257885461530E-007
          82         100  -1411.0840659999999        1.2012000000000000E-002  -1409.0940717440026        3.6010478532833400E-007
          82         101  -1419.9054580000000        2.8181999999999999E-002  -1419.4202101156679        3.4919151120793488E-007
          82         102  -1431.4530420000001        1.2880000000000001E-002  -1429.9777862754663        3.3854840692616744E-007
          82         103  -1440.0140620000000        1.6095000000000002E-002  -1439.8995801807941        3.2704798544539618E-007
          82         104  -1451.2261840000001        1.1346000000000000E-002  -1450.0550469548198        3.1602575075191257E-007
          82         105  -1459.6024420000001        5.0489999999999997E-003  -1459.5838999842147        3.0392274079374878E-007
          82         106  -1470.5021260000001        1.0716000000000000E-002  -1469.3485050603047        2.9254752401641066E-007
          82         107  -1478.6021530000000        1.3986000000000000E-002  -1478.4953827434533        2.7989679407903344E-007
          82         108  -1489.2461519999999        1.2540000000000001E-002  -1487.8799445599866        2.6827941176404399E-007
          82         109  -1497.1319750000000        3.7245000000000000E-002  -1496.6553954997157        2.5522640821163185E-007
          82         110  -1507.5280900000000        1.3247999999999999E-002  -1505.6703238329410        2.4359206521227466E-007
          82         111  -1515.2380089999999        4.9600999999999999E-002  -1514.0844996172486        2.3041291741675332E-007
          82         112  -1525.3227340000001        1.7460000000000000E-002  -1522.7398149849446        2.1915503315897032E-007
          82         113  -1532.8937020000001        1.7940000000000001E-002  -1530.8024889592664        2.0632860750935386E-007
          82         114  -1542.6056940000001        7.6439999999999998E-003  -1539.1078409198094        1.9609656155477880E-007
          82         115  -1550.0741960000000        4.7280000000000004E-003  -1546.8284258953142        1.8441833516635926E-007
          82         116  -1559.4675040000000        8.7119999999999993E-003  -1554.7931103152257        1.7623071619536049E-007
          82         117  -1566.7031059999999        9.9500000000000005E-003  -1562.1806752832085        1.6693903403164126E-007
          82         118  -1575.7936420000001        1.0999999999999999E-002  -1569.8136506407548        1.6222919422418689E-007
          82         119  -1582.8849190000001        1.3668000000000000E-002  -1576.8769365579519        1.5697285796590322E-007
          82         120  -1591.6259419999999        3.8379999999999998E-003  -1584.1868393453483        1.5730281096181789E-007
          82         121  -1598.5432330000001        6.4960000000000000E-003  -1590.9342740501963        1.5762171696952652E-007
          82         122  -1606.9377700000000        1.2240000000000000E-003  -1597.9294333323467        1.6390640597165132E-007
          82         123  -1613.6694970000001        1.2300000000000000E-003  -1604.3691456477934        1.7035636569919763E-007
          82         124  -1621.7562140000000        1.2359999999999999E-003  -1611.0575968312664        1.8229548913746424E-007
          82         125  -1628.4939039999999        1.2420000000000000E-003  -1617.1974299057104        1.9423874107445495E-007
          82         126  -1635.8618660000000        1.2480000000000000E-003  -1623.5869277677632        2.1073571234699555E-007
          82         127  -1639.7990740000000        1.6720000000000001E-003  -1629.4344517019629        2.2702452699819504E-007
          82         128  -1644.9842920000001        1.4700000000000000E-003  -1635.5324827258617        2.4694007455078160E-007
          82         129  -1648.8201190000000        2.3210000000000001E-003  -1641.0950065302550        2.6653715381539717E-007
          82         130  -1653.9472699999999        1.9080000000000000E-003  -1646.9088005898400        2.8902220741363831E-007
          82         131  -1657.6732780000000        7.0289999999999997E-003  -1652.1933835135637        3.1117896211126329E-007
          82         132  -1662.7239580000000        1.9260000000000000E-003  -1657.7299249469904        3.3567288341968711E-007
          82         133  -1666.2700970000001        5.2460000000000000E-002  -1662.7433872169916        3.5988777966928882E-007
          82         134  -1671.2716419999999       0.21600000000000000       -1668.0094253267957        3.8603109762845925E-007
          82         135  -1674.4546419999999       0.21700000000000000       -1672.7583583327662        4.1197126648482698E-007
          82         136  -1679.3396419999999       0.21800000000000000       -1677.7604173468244        4.3953090384835163E-007
          82         137  -1682.6656419999999       0.43800000000000000       -1682.2511933052162        4.6697137502808906E-007
          82         138  -1687.2716419999999       0.44000000000000000       -1686.9955818308069        4.9579192989821558E-007
          83         101  -1418.5383950000000        7.8200000000000006E-002  -1418.9925954407738        3.7063210223304850E-007
          83         102  -1429.8339229999999        9.9999999999999995E-007  -1429.8148726123934        3.5818520938661855E-007
          83         103  -1438.8904290000000        1.6926000000000000E-002  -1440.0016488107542        3.4839642599781680E-007
          83         104  -1450.1988190000000        1.0097999999999999E-002  -1450.4188801859316        3.3554664386867465E-007
          83         105  -1459.0814550000000        1.1280000000000000E-002  -1460.2097608778574        3.2527948362711401E-007
          83         106  -1470.0227339999999        2.0789999999999999E-002  -1470.2332233273246        3.1198268175414086E-007
          83         107  -1478.6289030000000        2.2610000000000002E-002  -1479.6392046757790        3.0125448901129096E-007
          83         108  -1489.3401739999999        7.4489999999999999E-003  -1489.2797467885646        2.8753104836182169E-007
          83         109  -1497.7066589999999        3.0144000000000001E-002  -1498.3114088853247        2.7643537189983004E-007
          83         110  -1508.1279259999999        7.5269999999999998E-003  -1507.5794714097342        2.6238727417697141E-007
          83         111  -1516.3435730000001        6.2080000000000000E-003  -1516.2469980501294        2.5111912158677803E-007
          83         112  -1526.4115380000001        5.2649999999999997E-003  -1525.1526331651792        2.3696425996045758E-007
          83         113  -1534.4663230000001        2.4500000000000001E-002  -1533.4658304963943        2.2586698480452946E-007
          83         114  -1544.2158210000000        8.2740000000000001E-003  -1542.0187199914492        2.1200251660971977E-007
          83         115  -1551.9693450000000        2.7917999999999998E-002  -1549.9870341089486        2.0164769314037586E-007
          83         116  -1561.4688010000000        1.0547000000000001E-002  -1558.1965065434447        1.8875641891132882E-007
          83         117  -1569.1133230000000        2.2400000000000000E-002  -1565.8290401044474        1.8005943830467408E-007
          83         118  -1578.2303310000000        1.5276000000000000E-002  -1573.7040870141984        1.6925089665136736E-007
          83         119  -1585.6268009999999        1.5351999999999999E-002  -1581.0096149320279        1.6356489078783320E-007
          83         120  -1594.4813480000000        1.2789000000000000E-002  -1588.5589061436956        1.5643065711889627E-007
          83         121  -1601.6737830000000        9.1800000000000007E-003  -1595.5458904220918        1.5539249119690835E-007
          83         122  -1610.1637029999999        5.1250000000000002E-003  -1602.7777885328578        1.5364058304101658E-007
          83         123  -1617.1986669999999        7.6220000000000003E-003  -1609.4543922950420        1.5847900807514940E-007
          83         124  -1625.2964580000000        2.4840000000000001E-003  -1616.3769663704081        1.6302193826889072E-007
          83         125  -1632.1833469999999        2.2880000000000001E-003  -1622.7510671337047        1.7376816483390440E-007
          83         126  -1639.6432060000000        1.4630000000000001E-003  -1629.3721056724946        1.8419599771836785E-007
          83         127  -1644.2477429999999        1.2600000000000001E-003  -1635.4513079156916        1.9985019992900391E-007
          83         128  -1649.3862369999999        5.4860000000000004E-003  -1641.7783311278499        2.1499750814297381E-007
          83         129  -1653.7162790000000        1.9080000000000000E-003  -1647.5699781951002        2.3434928939336943E-007
          83         130  -1658.9013960000000        5.1120000000000002E-003  -1653.6102496346539        2.5306269023891881E-007
          83         131  -1662.9418530000000        1.1128000000000001E-002  -1659.1214350166613        2.7516828383162713E-007
          83         132  -1668.1830780000000        5.5900000000000004E-003  -1664.8819726092281        2.9659562470091019E-007
          83         133  -1672.0097069999999        1.1232000000000001E-002  -1670.1195506395907        3.2082750503490284E-007
          83         134  -1677.2249389999999        1.7794000000000001E-002  -1675.6071371410994        3.4439932494205810E-007
          83         135  -1680.8102090000000        2.7032000000000000E-002  -1680.5777331430832        3.7035826824013782E-007
          83         136  -1685.7139230000000       0.21900000000000000       -1685.7989260638283        3.9570148301603021E-007
          83         137  -1689.4539230000000       0.22000000000000000       -1690.5089459804137        4.2313184985151676E-007
          83         138  -1694.0419230000000       0.22100000000000000       -1695.4700870062525        4.4999851390844388E-007
          83         139  -1697.4919230000000       0.22200000000000000       -1699.9257265440706        4.7873203282373744E-007
          83         140  -1702.2419230000000       0.44600000000000001       -1704.6329504844091        5.0695276943495487E-007
          83         141  -1705.6219229999999       0.44800000000000001       -1708.8402038001077        5.3687472304459596E-007
          84         102  -1430.8427230000000        1.8228000000000001E-002  -1429.6277048390814        3.7928121794657341E-007
          84         103  -1440.1865180000000        3.1976999999999998E-002  -1440.0768588249639        3.6782798655701043E-007
          84         104  -1451.6306010000001        1.9928000000000001E-002  -1450.7533055109111        3.5660996691633480E-007
          84         105  -1460.5795960000000        2.2113000000000001E-002  -1460.8036867104481        3.4465312040990269E-007
          84         106  -1471.7928569999999        1.3490000000000000E-002  -1471.0835328545736        3.3312080809117476E-007
          84         107  -1480.3689629999999        7.0670000000000004E-003  -1480.7461655464301        3.2061265924803255E-007
          84         108  -1491.4422370000000        1.1136000000000000E-002  -1490.6402874337875        3.0875515643897210E-007
          84         109  -1499.7681869999999        1.4475000000000000E-002  -1499.9257807696979        2.9570638893359730E-007
          84         110  -1510.5188730000000        1.2997999999999999E-002  -1509.4446477522345        2.8358279245728113E-007
          84         111  -1518.6418120000001        3.7440000000000001E-002  -1518.3632153915021        2.7007638784569852E-007
          84         112  -1529.1299730000001        1.3524000000000000E-002  -1527.5169090243996        2.5783753520617247E-007
          84         113  -1537.0862320000001        4.9644000000000001E-002  -1536.0783876553453        2.4405753950738512E-007
          84         114  -1547.2729150000000        1.7423999999999999E-002  -1544.8766197544064        2.3198695593876621E-007
          84         115  -1555.0793320000000        1.8109000000000000E-002  -1553.0904865760729        2.1827300552452280E-007
          84         116  -1564.8838370000001        7.6000000000000000E-003  -1561.5426162668489        2.0685891018395301E-007
          84         117  -1572.5345980000000        5.0250000000000000E-003  -1569.4180054987780        1.9380219681772225E-007
          84         118  -1582.0264470000000        8.6859999999999993E-003  -1577.5330553228703        1.8385031007655156E-007
          84         119  -1589.4670260000000        8.7290000000000006E-003  -1585.0787738057604        1.7243728549043586E-007
          84         120  -1598.5687690000000        1.1016000000000000E-002  -1592.8654449448991        1.6519489995356534E-007
          84         121  -1605.8201170000000        1.0045000000000000E-002  -1600.0899868903182        1.5692587200697523E-007
          84         122  -1614.5588190000001        3.9139999999999999E-003  -1607.5566735643986        1.5403956138886406E-007
          84         123  -1621.5871480000001        6.6239999999999997E-003  -1614.4682345075139        1.5072723918062648E-007
          84         124  -1629.9823010000000        1.6639999999999999E-003  -1621.6230375986931        1.5367788803441627E-007
          84         125  -1636.9501290000001        1.8810000000000001E-003  -1628.2295276040709        1.5660369957686775E-007
          84         126  -1644.6084969999999        1.0499999999999999E-003  -1635.0802675553152        1.6576543297481388E-007
          84         127  -1649.1592610000000        1.2660000000000000E-003  -1641.3893237222899        1.7486156071440436E-007
          84         128  -1655.1673530000000        1.0600000000000000E-003  -1647.9435527552826        1.8935369285807456E-007
          84         129  -1659.5229489999999        2.9819999999999998E-003  -1653.9625510660862        2.0353322297969971E-007
          84         130  -1665.4106609999999        1.4980000000000000E-003  -1660.2275647602905        2.2205208365464256E-007
          84         131  -1669.5536770000001        2.1500000000000000E-003  -1665.9636313111130        2.4008405135286058E-007
          84         132  -1675.3007410000000        1.7279999999999999E-003  -1671.9464795828280        2.6155481023899595E-007
          84         133  -1679.2709570000000        6.5100000000000002E-003  -1677.4065012351884        2.8249425349354001E-007
          84         134  -1684.8689409999999        1.9620000000000002E-003  -1683.1139987527747        3.0619593472531680E-007
          84         135  -1688.6157639999999        1.5768000000000001E-002  -1688.3046332399990        3.2940816449760819E-007
          84         136  -1694.1051170000001        1.7600000000000001E-002  -1693.7433693089597        3.5488690578537701E-007
          84         137  -1697.6661380000000        1.9668999999999999E-002  -1698.6710548301980        3.7995899898471290E-007
          84         138  -1703.0249470000001        3.9960000000000002E-002  -1703.8474027795048        4.0692942306909833E-007
          84         139  -1706.4608370000001       0.22300000000000000       -1708.5183671115137        4.3358979329590672E-007
          84         140  -1711.6518369999999       0.22400000000000000       -1713.4384932104722        4.6186797540500854E-007
          84         141  -1715.2458369999999       0.22500000000000001       -1717.8587623653661        4.8993299625257083E-007
          84         142  -1720.1598369999999       0.45200000000000001       -1722.5286342983366        5.1939627461207913E-007
          84         143  -1723.6878369999999       0.45400000000000001       -1726.7040407536285        5.4873765110538660E-007
          85         106  -1470.6356740000001        1.6043999999999999E-002  -1471.0546517733119        3.5439872611474319E-007
          85         107  -1479.6449650000000        2.7840000000000000E-002  -1480.9748205408471        3.4352192314478867E-007
          85         108  -1490.7094179999999        2.1616000000000000E-002  -1491.1234276971393        3.2984722345339465E-007
          85         109  -1499.4336870000000        2.5026000000000000E-002  -1500.6636482156964        3.1853654457480222E-007
          85         110  -1510.2551260000000        9.5549999999999993E-003  -1510.4342356382354        3.0445892789903615E-007
          85         111  -1518.7707530000000        3.0380000000000001E-002  -1519.6047508370914        2.9275899176088792E-007
          85         112  -1529.2827299999999        8.0770000000000008E-003  -1529.0074288870023        2.7832906535383454E-007
          85         113  -1537.7132349999999        5.9400000000000000E-003  -1537.8181054169820        2.6636535025996097E-007
          85         114  -1547.8934930000000        5.3730000000000002E-003  -1546.8626153810931        2.5172396410138440E-007
          85         115  -1556.1291810000000        2.4400000000000002E-002  -1555.3229609819434        2.3973767207629022E-007
          85         116  -1566.0021340000001        8.2410000000000001E-003  -1564.0186920116889        2.2516296016228236E-007
          85         117  -1573.8746630000001        2.7876000000000001E-002  -1572.1378719184238        2.1357419501347732E-007
          85         118  -1583.5179250000001        1.0555999999999999E-002  -1580.4938770363899        1.9956698942855234E-007
          85         119  -1591.3019890000000        2.2235999999999999E-002  -1588.2807294864135        1.8908027571632111E-007
          85         120  -1600.4698160000000        1.5169999999999999E-002  -1596.3057407201748        1.7650282228952477E-007
          85         121  -1607.9990390000000        1.5037999999999999E-002  -1603.7687916184568        1.6824786400415617E-007
          85         122  -1616.8679290000000        1.2420000000000000E-002  -1611.4712343170256        1.5848025817060327E-007
          85         123  -1624.1818610000000        8.9440000000000006E-003  -1618.6187111124766        1.5406679601800429E-007
          85         124  -1632.6657740000001        5.0159999999999996E-003  -1626.0067174966910        1.4894715804195911E-007
          85         125  -1639.8266110000000        7.7700000000000000E-003  -1632.8465623190598        1.5007550211011560E-007
          85         126  -1647.5730750000000        2.7430000000000002E-003  -1639.9279843135753        1.5118838967678078E-007
          85         127  -1652.6254610000001        2.3319999999999999E-003  -1646.4678664166813        1.5866377291182183E-007
          85         128  -1658.6480200000001        4.8989999999999997E-003  -1653.2502878078617        1.6629552009514396E-007
          85         129  -1663.5197049999999        4.2800000000000000E-003  -1659.4976153617570        1.7950372941371041E-007
          85         130  -1669.4668509999999        6.8799999999999998E-003  -1665.9883633226470        1.9265162683826043E-007
          85         131  -1674.0258130000000        3.6719999999999999E-003  -1671.9502945943254        2.1027225676179310E-007
          85         132  -1679.9590530000000        4.9909999999999998E-003  -1678.1564506150332        2.2759153744745948E-007
          85         133  -1684.3268490000000        1.1554000000000000E-002  -1683.8399045745559        2.4843379045050934E-007
          85         134  -1690.1003049999999        3.2850000000000002E-003  -1689.7683148337292        2.6884714604886109E-007
          85         135  -1694.1920410000000        1.4080000000000001E-002  -1695.1799812201209        2.9209320764735414E-007
          85         136  -1699.8563560000000        1.3923000000000000E-002  -1700.8372664307640        3.1487587328356200E-007
          85         137  -1703.7572950000001        1.5762000000000002E-002  -1705.9836153096801        3.4001162230217519E-007
          85         138  -1709.3536460000000        1.4049000000000001E-002  -1711.3761800703157        3.6469864456822965E-007
          85         139  -1713.1420210000001        2.2400000000000000E-002  -1716.2634709133422        3.9140397989137391E-007
          85         140  -1718.6023809999999       0.22500000000000001       -1721.3975125934298        4.1769545510159304E-007
          85         141  -1722.4013809999999       0.22600000000000001       -1726.0318029068640        4.4576644124221363E-007
          85         142  -1727.5283810000001       0.22700000000000001       -1730.9133200934775        4.7346379505336102E-007
          85         143  -1731.4933810000000       0.45600000000000002       -1735.3004736226117        5.0276585744854005E-007
          85         144  -1736.3423809999999       0.45800000000000002       -1739.9352741535806        5.3173320487046599E-007
          86         107  -1480.7979829999999        2.5090000000000001E-002  -1481.1724121920595        3.6481076183572919E-007
          86         108  -1492.1887409999999        1.6878000000000001E-002  -1491.5731153160782        3.5269380064782455E-007
          86         109  -1500.9332320000001        5.0505000000000001E-002  -1501.3656939053797        3.3971718706436925E-007
          86         110  -1512.0839989999999        1.4504000000000000E-002  -1511.3856816012024        3.2731298854924663E-007
          86         111  -1520.6157929999999        1.6154000000000002E-002  -1520.8058436864210        3.1382152722506467E-007
          86         112  -1531.4278990000000        1.3464000000000000E-002  -1530.4552529312928        3.0114922130573141E-007
          86         113  -1539.7683939999999        3.7610999999999999E-002  -1539.5128929585064        2.8717814076798856E-007
          86         114  -1550.3449470000000        1.3599999999999999E-002  -1548.8014923957467        2.7433066370558513E-007
          86         115  -1558.4837889999999        4.9646999999999997E-002  -1557.5061465529323        2.5999338251884296E-007
          86         116  -1568.7573490000000        1.7573999999999999E-002  -1566.4433533181405        2.4716772535454837E-007
          86         117  -1576.7077260000001        1.8270000000000002E-002  -1574.8042158355852        2.3269531075593034E-007
          86         118  -1586.5956430000001        7.3439999999999998E-003  -1583.3991114609903        2.2024805500585706E-007
          86         119  -1594.4065570000000        5.1250000000000002E-003  -1591.4250500224271        2.0606309487211064E-007
          86         120  -1603.9009930000000        8.6520000000000000E-003  -1599.6863954780956        1.9460665254912624E-007
          86         121  -1611.4741329999999        8.4869999999999998E-003  -1607.3859657989444        1.8145139303467247E-007
          86         122  -1620.5662910000001        1.1232000000000001E-002  -1615.3222157253065        1.7199712342646184E-007
          86         123  -1627.9231219999999        1.0031999999999999E-002  -1622.7036753503546        1.6110981958503372E-007
          86         124  -1636.6581970000000        4.6200000000000000E-003  -1630.3229915325992        1.5518311019039956E-007
          86         125  -1643.8800980000001        6.7520000000000002E-003  -1637.3943129017057        1.4836299883419728E-007
          86         126  -1651.8555110000000        3.1800000000000001E-003  -1644.7045770330026        1.4777505362823660E-007
          86         127  -1656.9633130000000        3.4080000000000000E-003  -1651.4734598599796        1.4687751485814134E-007
          86         128  -1663.6583750000000        9.2020000000000001E-003  -1658.4822856371823        1.5279386522465720E-007
          86         129  -1668.5785570000000        7.7400000000000004E-003  -1664.9561686438299        1.5858225239130556E-007
          86         130  -1675.2284589999999        6.0480000000000004E-003  -1671.6709132362651        1.7066509479635854E-007
          86         131  -1679.8939980000000        4.1229999999999999E-003  -1677.8569852806340        1.8239295132742518E-007
          86         132  -1686.4064830000000        2.3980000000000000E-003  -1684.2847602097711        1.9929686166717110E-007
          86         133  -1690.8657100000000        2.1900000000000001E-003  -1690.1899708450180        2.1558930769667368E-007
          86         134  -1697.1544269999999        1.7600000000000001E-003  -1696.3376523102211        2.3597119318773429E-007
          86         135  -1701.3664000000001        5.7460000000000002E-003  -1701.9687218079503        2.5563604027328746E-007
          86         136  -1707.5368810000000        1.9980000000000002E-003  -1707.8429604911285        2.7855211502485630E-007
          86         137  -1711.5906800000000        7.8050000000000003E-003  -1713.2063893608149        3.0077087687549798E-007
          86         138  -1717.6067710000000        9.8560000000000002E-003  -1718.8136197405602        3.2563242324116022E-007
          86         139  -1721.5888720000000        1.1250000000000000E-002  -1723.9156977745249        3.4988058121286255E-007
          86         140  -1727.4472069999999        1.0396000000000001E-002  -1729.2621469783089        3.7632820916287125E-007
          86         141  -1731.3798970000000        1.4074000000000000E-002  -1734.1089618497617        4.0227013400308926E-007
          86         142  -1737.0936070000000        1.7784000000000001E-002  -1739.2006580708342        4.3008030890314497E-007
          86         143  -1741.0459850000000        1.3053000000000000E-002  -1743.7981035106841        4.5749581687219721E-007
          86         144  -1746.4385470000000       0.23000000000000001       -1748.6408840146041        4.8652472316791245E-007
          86         145  -1750.1075470000001       0.23100000000000001       -1752.9946675910442        5.1526439508834191E-007
          87         110  -1511.0706430000000        5.4371999999999997E-002  -1511.4736320536003        3.5024945616976212E-007
          87         111  -1519.8219220000001        3.2273999999999997E-002  -1521.1443004627208        3.3831284046170410E-007
          87         112  -1530.6958729999999        1.3731000000000000E-002  -1531.0413193083120        3.2382347619482044E-007
          87         113  -1539.4061320000001        3.0599999999999999E-002  -1540.3467923622434        3.1149803178764350E-007
          87         114  -1550.0213679999999        9.0449999999999992E-003  -1549.8803691225075        2.9665345344842234E-007
          87         115  -1558.5850080000000        7.0699999999999999E-003  -1558.8302109225683        2.8401089106812831E-007
          87         116  -1568.8760560000001        6.2930000000000000E-003  -1568.0097902033465        2.6889353477420519E-007
          87         117  -1577.2165000000000        2.4479999999999998E-002  -1576.6132234542740        2.5609536758799063E-007
          87         118  -1587.2049620000000        7.7900000000000000E-003  -1585.4479147970751        2.4089203635547496E-007
          87         119  -1595.2089719999999        2.8222000000000001E-002  -1593.7138361224361        2.2823681564721785E-007
          87         120  -1604.8822540000001        1.7595000000000000E-002  -1602.2124289532701        2.1330272134353354E-007
          87         121  -1612.7751559999999        1.1856000000000000E-002  -1610.1494233869312        2.0131118528133255E-007
          87         122  -1621.9501240000000        1.4630000000000001E-002  -1618.3204011650623        1.8728536018309793E-007
          87         123  -1629.5850820000001        1.5120000000000000E-002  -1625.9367558702593        1.7683961847056140E-007
          87         124  -1638.4632919999999        1.2026999999999999E-002  -1633.7883094866820        1.6482315178726549E-007
          87         125  -1645.9104720000000        8.6920000000000001E-003  -1641.0920267505396        1.5732794524876188E-007
          87         126  -1654.0185429999999        5.1120000000000002E-003  -1648.6320672224408        1.4902842308852852E-007
          87         127  -1659.4956920000000        8.5599999999999999E-003  -1655.6308767704443        1.4635468446895503E-007
          87         128  -1666.2902320000001        7.0949999999999997E-003  -1662.8670472746617        1.4378132274410996E-007
          87         129  -1671.7087480000000        4.1040000000000000E-003  -1669.5684179464645        1.4750340351525432E-007
          87         130  -1678.4365069999999        6.5100000000000002E-003  -1676.5081052319911        1.5183130825929922E-007
          87         131  -1683.7632020000001        4.7959999999999999E-003  -1682.9192560570748        1.6208577312314738E-007
          87         132  -1690.2757810000001        7.0080000000000003E-003  -1689.5696012738658        1.7282130582326669E-007
          87         133  -1695.4825719999999        3.9600000000000000E-003  -1695.6975119829362        1.8839454175666508E-007
          87         134  -1701.7589080000000        4.8620000000000000E-003  -1702.0654209617578        2.0409825759182101E-007
          87         135  -1706.7295660000000        7.5480000000000000E-003  -1707.9168419673176        2.2353627447135190E-007
          87         136  -1712.7964039999999        2.0070000000000001E-003  -1714.0089949830101        2.4285394424061558E-007
          87         137  -1717.5015400000000        1.1200000000000000E-002  -1719.5904568602832        2.6507903051949094E-007
          87         138  -1723.5008319999999        1.1925000000000000E-002  -1725.4133179086507        2.8706960881047087E-007
          87         139  -1727.8723080000000        6.3280000000000003E-003  -1730.7311404059712        3.1140271699613648E-007
          87         140  -1733.7816370000000        5.9020000000000001E-003  -1736.2909660224823        3.3547107831339771E-007
          87         141  -1738.1512359999999        6.8399999999999997E-003  -1741.3512666283109        3.6149983656489171E-007
          87         142  -1743.9385050000001        5.0379999999999999E-003  -1746.6541142749593        3.8727341672624753E-007
          87         143  -1748.1912520000001        6.4400000000000004E-003  -1751.4628163669215        4.1474370927554212E-007
          87         144  -1753.6688320000001        7.6229999999999996E-003  -1756.5145524118495        4.4198391932292418E-007
